,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,genreId,BinProb
24212,68.0,86.0,84.0,8.0,10.0,12.0,14
24213,68.0,86.0,84.0,8.0,10.0,9.0,11
24214,68.0,86.0,84.0,8.0,10.0,3.0,8
24215,68.0,86.0,84.0,8.0,10.0,11.0,6
24216,68.0,86.0,84.0,8.0,10.0,3.0,8
24217,68.0,86.0,84.0,8.0,10.0,5.0,6
24314,68.0,86.0,84.0,8.0,10.0,3.0,8
40876,10.0,90.0,20.0,84.0,96.0,3.0,4
40878,10.0,90.0,20.0,84.0,96.0,5.0,19
24218,68.0,86.0,84.0,8.0,10.0,3.0,8
24219,68.0,86.0,84.0,8.0,10.0,3.0,8
24220,68.0,86.0,84.0,8.0,10.0,11.0,6
59947,64.0,84.0,26.0,70.0,40.0,3.0,7
59948,64.0,84.0,26.0,70.0,40.0,11.0,13
24221,68.0,86.0,84.0,8.0,10.0,0.0,5
24240,68.0,86.0,84.0,8.0,10.0,19.0,8
24241,68.0,86.0,84.0,8.0,10.0,11.0,6
63242,86.0,16.0,6.0,90.0,12.0,19.0,8
63243,86.0,16.0,6.0,90.0,12.0,11.0,19
63244,86.0,16.0,6.0,90.0,12.0,0.0,2
24222,68.0,86.0,84.0,8.0,10.0,7.0,4
24223,68.0,86.0,84.0,8.0,10.0,8.0,15
24224,68.0,86.0,84.0,8.0,10.0,14.0,10
24225,68.0,86.0,84.0,8.0,10.0,4.0,11
31749,16.0,74.0,88.0,8.0,98.0,4.0,0
31750,16.0,74.0,88.0,8.0,98.0,14.0,8
24226,68.0,86.0,84.0,8.0,10.0,12.0,14
24227,68.0,86.0,84.0,8.0,10.0,2.0,19
24228,68.0,86.0,84.0,8.0,10.0,3.0,8
25446,10.0,18.0,0.0,24.0,20.0,3.0,7
24229,68.0,86.0,84.0,8.0,10.0,3.0,8
24230,68.0,86.0,84.0,8.0,10.0,2.0,19
24232,68.0,86.0,84.0,8.0,10.0,10.0,5
24233,68.0,86.0,84.0,8.0,10.0,7.0,4
24242,68.0,86.0,84.0,8.0,10.0,11.0,6
24234,68.0,86.0,84.0,8.0,10.0,11.0,6
24235,68.0,86.0,84.0,8.0,10.0,3.0,8
24236,68.0,86.0,84.0,8.0,10.0,15.0,14
24237,68.0,86.0,84.0,8.0,10.0,0.0,5
24238,68.0,86.0,84.0,8.0,10.0,5.0,6
24239,68.0,86.0,84.0,8.0,10.0,3.0,8
24339,68.0,86.0,84.0,8.0,10.0,11.0,6
24244,68.0,86.0,84.0,8.0,10.0,0.0,5
24245,68.0,86.0,84.0,8.0,10.0,2.0,19
24312,68.0,86.0,84.0,8.0,10.0,3.0,8
24246,68.0,86.0,84.0,8.0,10.0,12.0,14
24247,68.0,86.0,84.0,8.0,10.0,6.0,13
24248,68.0,86.0,84.0,8.0,10.0,4.0,11
24249,68.0,86.0,84.0,8.0,10.0,9.0,11
24250,68.0,86.0,84.0,8.0,10.0,2.0,19
24251,68.0,86.0,84.0,8.0,10.0,0.0,5
24252,68.0,86.0,84.0,8.0,10.0,15.0,14
24253,68.0,86.0,84.0,8.0,10.0,11.0,6
24254,68.0,86.0,84.0,8.0,10.0,3.0,8
24255,68.0,86.0,84.0,8.0,10.0,18.0,5
24256,68.0,86.0,84.0,8.0,10.0,7.0,4
24257,68.0,86.0,84.0,8.0,10.0,4.0,11
24258,68.0,86.0,84.0,8.0,10.0,3.0,8
24259,68.0,86.0,84.0,8.0,10.0,16.0,12
24260,68.0,86.0,84.0,8.0,10.0,3.0,8
24261,68.0,86.0,84.0,8.0,10.0,0.0,5
55303,10.0,24.0,42.0,44.0,60.0,16.0,9
55304,10.0,24.0,42.0,44.0,60.0,3.0,9
55306,10.0,24.0,42.0,44.0,60.0,0.0,4
24262,68.0,86.0,84.0,8.0,10.0,10.0,5
24263,68.0,86.0,84.0,8.0,10.0,19.0,8
24264,68.0,86.0,84.0,8.0,10.0,3.0,8
24278,68.0,86.0,84.0,8.0,10.0,0.0,5
24265,68.0,86.0,84.0,8.0,10.0,3.0,8
24266,68.0,86.0,84.0,8.0,10.0,3.0,8
24267,68.0,86.0,84.0,8.0,10.0,10.0,5
24268,68.0,86.0,84.0,8.0,10.0,3.0,8
24288,68.0,86.0,84.0,8.0,10.0,11.0,6
48402,24.0,38.0,46.0,90.0,50.0,3.0,13
48403,24.0,38.0,46.0,90.0,50.0,11.0,17
24271,68.0,86.0,84.0,8.0,10.0,3.0,8
24272,68.0,86.0,84.0,8.0,10.0,3.0,8
24273,68.0,86.0,84.0,8.0,10.0,11.0,6
24274,68.0,86.0,84.0,8.0,10.0,4.0,11
24275,68.0,86.0,84.0,8.0,10.0,0.0,5
24276,68.0,86.0,84.0,8.0,10.0,3.0,8
24277,68.0,86.0,84.0,8.0,10.0,0.0,5
24279,68.0,86.0,84.0,8.0,10.0,9.0,11
29014,88.0,82.0,52.0,4.0,98.0,9.0,4
24280,68.0,86.0,84.0,8.0,10.0,16.0,12
24281,68.0,86.0,84.0,8.0,10.0,9.0,11
24282,68.0,86.0,84.0,8.0,10.0,3.0,8
24283,68.0,86.0,84.0,8.0,10.0,3.0,8
27198,98.0,48.0,28.0,36.0,88.0,3.0,4
24284,68.0,86.0,84.0,8.0,10.0,15.0,14
24285,68.0,86.0,84.0,8.0,10.0,10.0,5
27945,64.0,18.0,92.0,20.0,0.0,15.0,12
27946,64.0,18.0,92.0,20.0,0.0,10.0,0
24286,68.0,86.0,84.0,8.0,10.0,8.0,15
24287,68.0,86.0,84.0,8.0,10.0,3.0,8
24289,68.0,86.0,84.0,8.0,10.0,3.0,8
38082,46.0,30.0,2.0,76.0,98.0,3.0,6
24290,68.0,86.0,84.0,8.0,10.0,10.0,5
24291,68.0,86.0,84.0,8.0,10.0,3.0,8
24292,68.0,86.0,84.0,8.0,10.0,2.0,19
24293,68.0,86.0,84.0,8.0,10.0,2.0,19
24302,68.0,86.0,84.0,8.0,10.0,4.0,11
24315,68.0,86.0,84.0,8.0,10.0,16.0,12
24294,68.0,86.0,84.0,8.0,10.0,3.0,8
24295,68.0,86.0,84.0,8.0,10.0,3.0,8
30038,76.0,30.0,0.0,42.0,42.0,3.0,7
24296,68.0,86.0,84.0,8.0,10.0,3.0,8
24297,68.0,86.0,84.0,8.0,10.0,11.0,6
24298,68.0,86.0,84.0,8.0,10.0,2.0,19
24299,68.0,86.0,84.0,8.0,10.0,0.0,5
24300,68.0,86.0,84.0,8.0,10.0,6.0,13
24301,68.0,86.0,84.0,8.0,10.0,3.0,8
43394,72.0,82.0,76.0,68.0,68.0,3.0,9
43395,72.0,82.0,76.0,68.0,68.0,6.0,11
24303,68.0,86.0,84.0,8.0,10.0,20.0,10
24304,68.0,86.0,84.0,8.0,10.0,3.0,8
24313,68.0,86.0,84.0,8.0,10.0,16.0,12
55959,14.0,98.0,76.0,30.0,90.0,3.0,3
55960,14.0,98.0,76.0,30.0,90.0,16.0,5
55962,14.0,98.0,76.0,30.0,90.0,20.0,9
60611,94.0,20.0,44.0,22.0,56.0,3.0,8
60612,94.0,20.0,44.0,22.0,56.0,16.0,7
60613,94.0,20.0,44.0,22.0,56.0,20.0,9
24305,68.0,86.0,84.0,8.0,10.0,15.0,14
24306,68.0,86.0,84.0,8.0,10.0,3.0,8
24307,68.0,86.0,84.0,8.0,10.0,8.0,15
24308,68.0,86.0,84.0,8.0,10.0,3.0,8
24309,68.0,86.0,84.0,8.0,10.0,0.0,5
54497,52.0,96.0,62.0,60.0,82.0,0.0,14
54498,52.0,96.0,62.0,60.0,82.0,3.0,5
54499,52.0,96.0,62.0,60.0,82.0,8.0,4
24310,68.0,86.0,84.0,8.0,10.0,6.0,13
24311,68.0,86.0,84.0,8.0,10.0,3.0,8
24316,68.0,86.0,84.0,8.0,10.0,16.0,12
24326,68.0,86.0,84.0,8.0,10.0,3.0,8
24317,68.0,86.0,84.0,8.0,10.0,10.0,5
24318,68.0,86.0,84.0,8.0,10.0,4.0,11
60614,94.0,20.0,44.0,22.0,56.0,4.0,10
60616,94.0,20.0,44.0,22.0,56.0,10.0,7
24319,68.0,86.0,84.0,8.0,10.0,3.0,8
24320,68.0,86.0,84.0,8.0,10.0,2.0,19
24321,68.0,86.0,84.0,8.0,10.0,3.0,8
24322,68.0,86.0,84.0,8.0,10.0,9.0,11
24323,68.0,86.0,84.0,8.0,10.0,11.0,6
24324,68.0,86.0,84.0,8.0,10.0,0.0,5
72031,74.0,56.0,28.0,70.0,0.0,11.0,13
72054,74.0,56.0,28.0,70.0,0.0,0.0,3
24325,68.0,86.0,84.0,8.0,10.0,17.0,7
24327,68.0,86.0,84.0,8.0,10.0,6.0,13
24328,68.0,86.0,84.0,8.0,10.0,1.0,11
24337,68.0,86.0,84.0,8.0,10.0,3.0,8
24329,68.0,86.0,84.0,8.0,10.0,11.0,6
24330,68.0,86.0,84.0,8.0,10.0,6.0,13
24331,68.0,86.0,84.0,8.0,10.0,3.0,8
24332,68.0,86.0,84.0,8.0,10.0,13.0,16
24333,68.0,86.0,84.0,8.0,10.0,9.0,11
43828,66.0,48.0,32.0,30.0,40.0,13.0,14
43829,66.0,48.0,32.0,30.0,40.0,9.0,12
24334,68.0,86.0,84.0,8.0,10.0,11.0,6
56315,70.0,52.0,14.0,94.0,44.0,11.0,18
24335,68.0,86.0,84.0,8.0,10.0,10.0,5
24336,68.0,86.0,84.0,8.0,10.0,16.0,12
24338,68.0,86.0,84.0,8.0,10.0,10.0,5
42705,90.0,78.0,30.0,82.0,30.0,10.0,17
53673,62.0,88.0,90.0,8.0,40.0,10.0,6
24340,68.0,86.0,84.0,8.0,10.0,9.0,11
24342,68.0,86.0,84.0,8.0,10.0,12.0,14
24459,68.0,86.0,84.0,8.0,10.0,3.0,8
31608,88.0,40.0,46.0,20.0,20.0,12.0,12
31609,88.0,40.0,46.0,20.0,20.0,9.0,15
31610,88.0,40.0,46.0,20.0,20.0,3.0,8
24361,68.0,86.0,84.0,8.0,10.0,3.0,8
24362,68.0,86.0,84.0,8.0,10.0,3.0,8
28298,24.0,58.0,64.0,42.0,38.0,3.0,9
24363,68.0,86.0,84.0,8.0,10.0,3.0,8
24382,68.0,86.0,84.0,8.0,10.0,10.0,5
24383,68.0,86.0,84.0,8.0,10.0,9.0,11
24364,68.0,86.0,84.0,8.0,10.0,3.0,8
24409,68.0,86.0,84.0,8.0,10.0,11.0,6
24365,68.0,86.0,84.0,8.0,10.0,11.0,6
24366,68.0,86.0,84.0,8.0,10.0,3.0,8
53479,16.0,84.0,38.0,36.0,8.0,3.0,7
53489,16.0,84.0,38.0,36.0,8.0,11.0,6
24367,68.0,86.0,84.0,8.0,10.0,10.0,5
40875,10.0,90.0,20.0,84.0,96.0,10.0,18
24368,68.0,86.0,84.0,8.0,10.0,11.0,6
24369,68.0,86.0,84.0,8.0,10.0,0.0,5
24370,68.0,86.0,84.0,8.0,10.0,12.0,14
24371,68.0,86.0,84.0,8.0,10.0,3.0,8
55007,58.0,92.0,22.0,0.0,72.0,3.0,0
55008,58.0,92.0,22.0,0.0,72.0,12.0,8
24372,68.0,86.0,84.0,8.0,10.0,13.0,16
24374,68.0,86.0,84.0,8.0,10.0,7.0,4
24384,68.0,86.0,84.0,8.0,10.0,3.0,8
24375,68.0,86.0,84.0,8.0,10.0,11.0,6
24376,68.0,86.0,84.0,8.0,10.0,3.0,8
24745,6.0,38.0,28.0,52.0,24.0,3.0,10
27951,64.0,18.0,92.0,20.0,0.0,3.0,14
24377,68.0,86.0,84.0,8.0,10.0,3.0,8
53053,28.0,10.0,6.0,86.0,62.0,3.0,11
24378,68.0,86.0,84.0,8.0,10.0,20.0,10
24379,68.0,86.0,84.0,8.0,10.0,11.0,6
24380,68.0,86.0,84.0,8.0,10.0,5.0,6
24381,68.0,86.0,84.0,8.0,10.0,3.0,8
24433,68.0,86.0,84.0,8.0,10.0,9.0,11
24476,68.0,86.0,84.0,8.0,10.0,16.0,12
24435,68.0,86.0,84.0,8.0,10.0,3.0,8
24501,68.0,86.0,84.0,8.0,10.0,16.0,12
24436,68.0,86.0,84.0,8.0,10.0,21.0,8
24437,68.0,86.0,84.0,8.0,10.0,3.0,8
24438,68.0,86.0,84.0,8.0,10.0,2.0,19
24439,68.0,86.0,84.0,8.0,10.0,3.0,8
24440,68.0,86.0,84.0,8.0,10.0,10.0,5
24441,68.0,86.0,84.0,8.0,10.0,11.0,6
24442,68.0,86.0,84.0,8.0,10.0,0.0,5
24443,68.0,86.0,84.0,8.0,10.0,16.0,12
24444,68.0,86.0,84.0,8.0,10.0,3.0,8
24445,68.0,86.0,84.0,8.0,10.0,2.0,19
24446,68.0,86.0,84.0,8.0,10.0,16.0,12
24447,68.0,86.0,84.0,8.0,10.0,4.0,11
24448,68.0,86.0,84.0,8.0,10.0,13.0,16
24449,68.0,86.0,84.0,8.0,10.0,0.0,5
24450,68.0,86.0,84.0,8.0,10.0,8.0,15
24451,68.0,86.0,84.0,8.0,10.0,3.0,8
24452,68.0,86.0,84.0,8.0,10.0,18.0,5
24453,68.0,86.0,84.0,8.0,10.0,3.0,8
24454,68.0,86.0,84.0,8.0,10.0,2.0,19
24455,68.0,86.0,84.0,8.0,10.0,10.0,5
24456,68.0,86.0,84.0,8.0,10.0,11.0,6
27947,64.0,18.0,92.0,20.0,0.0,11.0,11
27948,64.0,18.0,92.0,20.0,0.0,10.0,0
24457,68.0,86.0,84.0,8.0,10.0,3.0,8
24458,68.0,86.0,84.0,8.0,10.0,3.0,8
24477,68.0,86.0,84.0,8.0,10.0,15.0,14
24478,68.0,86.0,84.0,8.0,10.0,9.0,11
24460,68.0,86.0,84.0,8.0,10.0,10.0,5
24461,68.0,86.0,84.0,8.0,10.0,3.0,8
31185,48.0,16.0,30.0,34.0,18.0,3.0,10
24462,68.0,86.0,84.0,8.0,10.0,16.0,12
24463,68.0,86.0,84.0,8.0,10.0,11.0,6
24464,68.0,86.0,84.0,8.0,10.0,3.0,8
24465,68.0,86.0,84.0,8.0,10.0,13.0,16
24466,68.0,86.0,84.0,8.0,10.0,12.0,14
24467,68.0,86.0,84.0,8.0,10.0,13.0,16
24469,68.0,86.0,84.0,8.0,10.0,11.0,6
24468,68.0,86.0,84.0,8.0,10.0,11.0,6
24470,68.0,86.0,84.0,8.0,10.0,8.0,15
24471,68.0,86.0,84.0,8.0,10.0,3.0,8
58516,0.0,50.0,94.0,40.0,2.0,8.0,19
58517,0.0,50.0,94.0,40.0,2.0,3.0,14
24472,68.0,86.0,84.0,8.0,10.0,11.0,6
24473,68.0,86.0,84.0,8.0,10.0,0.0,5
24474,68.0,86.0,84.0,8.0,10.0,5.0,6
24475,68.0,86.0,84.0,8.0,10.0,4.0,11
24479,68.0,86.0,84.0,8.0,10.0,3.0,8
24480,68.0,86.0,84.0,8.0,10.0,16.0,12
24482,68.0,86.0,84.0,8.0,10.0,2.0,19
24502,68.0,86.0,84.0,8.0,10.0,3.0,8
28825,4.0,92.0,8.0,58.0,70.0,2.0,15
28827,4.0,92.0,8.0,58.0,70.0,3.0,3
28857,4.0,92.0,8.0,58.0,70.0,16.0,4
24481,68.0,86.0,84.0,8.0,10.0,10.0,5
24483,68.0,86.0,84.0,8.0,10.0,16.0,12
24484,68.0,86.0,84.0,8.0,10.0,3.0,8
24485,68.0,86.0,84.0,8.0,10.0,0.0,5
24486,68.0,86.0,84.0,8.0,10.0,12.0,14
24487,68.0,86.0,84.0,8.0,10.0,3.0,8
24488,68.0,86.0,84.0,8.0,10.0,17.0,7
24489,68.0,86.0,84.0,8.0,10.0,9.0,11
27949,64.0,18.0,92.0,20.0,0.0,17.0,7
27950,64.0,18.0,92.0,20.0,0.0,9.0,17
24490,68.0,86.0,84.0,8.0,10.0,10.0,5
24491,68.0,86.0,84.0,8.0,10.0,3.0,8
24492,68.0,86.0,84.0,8.0,10.0,3.0,8
24493,68.0,86.0,84.0,8.0,10.0,11.0,6
24505,68.0,86.0,84.0,8.0,10.0,3.0,8
24494,68.0,86.0,84.0,8.0,10.0,0.0,5
24503,68.0,86.0,84.0,8.0,10.0,3.0,8
24495,68.0,86.0,84.0,8.0,10.0,11.0,6
24496,68.0,86.0,84.0,8.0,10.0,11.0,6
24497,68.0,86.0,84.0,8.0,10.0,5.0,6
24498,68.0,86.0,84.0,8.0,10.0,3.0,8
29277,18.0,4.0,82.0,78.0,18.0,3.0,19
29484,18.0,4.0,82.0,78.0,18.0,11.0,16
29485,18.0,4.0,82.0,78.0,18.0,5.0,9
71185,54.0,78.0,78.0,44.0,76.0,11.0,12
71186,54.0,78.0,78.0,44.0,76.0,5.0,15
71187,54.0,78.0,78.0,44.0,76.0,3.0,7
24499,68.0,86.0,84.0,8.0,10.0,10.0,5
24500,68.0,86.0,84.0,8.0,10.0,12.0,14
30039,76.0,30.0,0.0,42.0,42.0,12.0,9
24504,68.0,86.0,84.0,8.0,10.0,9.0,11
24509,68.0,86.0,84.0,8.0,10.0,17.0,7
26533,44.0,70.0,70.0,30.0,74.0,17.0,5
26534,44.0,70.0,70.0,30.0,74.0,9.0,6
24506,68.0,86.0,84.0,8.0,10.0,11.0,6
24507,68.0,86.0,84.0,8.0,10.0,19.0,8
24508,68.0,86.0,84.0,8.0,10.0,11.0,6
24510,68.0,86.0,84.0,8.0,10.0,10.0,5
24511,68.0,86.0,84.0,8.0,10.0,17.0,7
24512,68.0,86.0,84.0,8.0,10.0,3.0,8
63245,86.0,16.0,6.0,90.0,12.0,17.0,9
63246,86.0,16.0,6.0,90.0,12.0,3.0,14
24513,68.0,86.0,84.0,8.0,10.0,10.0,5
24514,68.0,86.0,84.0,8.0,10.0,0.0,5
24517,68.0,86.0,84.0,8.0,10.0,11.0,6
24515,68.0,86.0,84.0,8.0,10.0,15.0,14
24516,68.0,86.0,84.0,8.0,10.0,11.0,6
24518,68.0,86.0,84.0,8.0,10.0,3.0,8
53480,16.0,84.0,38.0,36.0,8.0,3.0,7
53481,16.0,84.0,38.0,36.0,8.0,11.0,6
53482,16.0,84.0,38.0,36.0,8.0,15.0,8
24519,68.0,86.0,84.0,8.0,10.0,11.0,6
24520,68.0,86.0,84.0,8.0,10.0,10.0,5
24521,68.0,86.0,84.0,8.0,10.0,11.0,6
24522,68.0,86.0,84.0,8.0,10.0,16.0,12
24523,68.0,86.0,84.0,8.0,10.0,2.0,19
24525,68.0,86.0,84.0,8.0,10.0,1.0,11
24524,68.0,86.0,84.0,8.0,10.0,3.0,8
24526,68.0,86.0,84.0,8.0,10.0,11.0,6
24527,6.0,38.0,28.0,52.0,24.0,6.0,15
24534,6.0,38.0,28.0,52.0,24.0,3.0,10
24536,6.0,38.0,28.0,52.0,24.0,2.0,17
24528,6.0,38.0,28.0,52.0,24.0,4.0,4
24529,6.0,38.0,28.0,52.0,24.0,3.0,10
24530,6.0,38.0,28.0,52.0,24.0,10.0,6
24531,6.0,38.0,28.0,52.0,24.0,4.0,4
24533,6.0,38.0,28.0,52.0,24.0,0.0,1
24538,6.0,38.0,28.0,52.0,24.0,3.0,10
24532,6.0,38.0,28.0,52.0,24.0,11.0,11
24535,6.0,38.0,28.0,52.0,24.0,3.0,10
28985,88.0,82.0,52.0,4.0,98.0,11.0,11
29013,88.0,82.0,52.0,4.0,98.0,3.0,0
24537,6.0,38.0,28.0,52.0,24.0,11.0,11
64271,18.0,64.0,62.0,74.0,92.0,11.0,15
24539,6.0,38.0,28.0,52.0,24.0,3.0,10
24553,6.0,38.0,28.0,52.0,24.0,9.0,12
24540,6.0,38.0,28.0,52.0,24.0,3.0,10
24547,6.0,38.0,28.0,52.0,24.0,9.0,12
24548,6.0,38.0,28.0,52.0,24.0,16.0,11
24541,6.0,38.0,28.0,52.0,24.0,3.0,10
24542,6.0,38.0,28.0,52.0,24.0,4.0,4
24543,6.0,38.0,28.0,52.0,24.0,16.0,11
24544,6.0,38.0,28.0,52.0,24.0,11.0,11
24545,6.0,38.0,28.0,52.0,24.0,7.0,3
24546,6.0,38.0,28.0,52.0,24.0,11.0,11
24586,6.0,38.0,28.0,52.0,24.0,19.0,3
24549,6.0,38.0,28.0,52.0,24.0,3.0,10
24551,6.0,38.0,28.0,52.0,24.0,10.0,6
24552,6.0,38.0,28.0,52.0,24.0,8.0,12
57515,86.0,56.0,88.0,22.0,38.0,3.0,9
57516,86.0,56.0,88.0,22.0,38.0,8.0,10
57517,86.0,56.0,88.0,22.0,38.0,10.0,6
24550,6.0,38.0,28.0,52.0,24.0,11.0,11
24554,6.0,38.0,28.0,52.0,24.0,20.0,17
24556,6.0,38.0,28.0,52.0,24.0,3.0,10
24584,6.0,38.0,28.0,52.0,24.0,16.0,11
68010,30.0,40.0,58.0,58.0,90.0,20.0,10
68012,30.0,40.0,58.0,58.0,90.0,3.0,8
68029,30.0,40.0,58.0,58.0,90.0,16.0,5
24555,6.0,38.0,28.0,52.0,24.0,11.0,11
24563,6.0,38.0,28.0,52.0,24.0,0.0,1
24564,6.0,38.0,28.0,52.0,24.0,3.0,10
24557,6.0,38.0,28.0,52.0,24.0,11.0,11
24558,6.0,38.0,28.0,52.0,24.0,3.0,10
24585,6.0,38.0,28.0,52.0,24.0,11.0,11
66481,48.0,10.0,94.0,30.0,32.0,3.0,14
66482,48.0,10.0,94.0,30.0,32.0,11.0,13
24559,6.0,38.0,28.0,52.0,24.0,3.0,10
24560,6.0,38.0,28.0,52.0,24.0,14.0,17
24561,6.0,38.0,28.0,52.0,24.0,2.0,17
24562,6.0,38.0,28.0,52.0,24.0,11.0,11
24565,6.0,38.0,28.0,52.0,24.0,10.0,6
24566,6.0,38.0,28.0,52.0,24.0,0.0,1
24567,6.0,38.0,28.0,52.0,24.0,9.0,12
24568,6.0,38.0,28.0,52.0,24.0,12.0,5
24569,6.0,38.0,28.0,52.0,24.0,9.0,12
24570,6.0,38.0,28.0,52.0,24.0,16.0,11
24571,6.0,38.0,28.0,52.0,24.0,17.0,2
24572,6.0,38.0,28.0,52.0,24.0,16.0,11
24573,6.0,38.0,28.0,52.0,24.0,17.0,2
69505,34.0,48.0,88.0,50.0,74.0,17.0,4
69506,34.0,48.0,88.0,50.0,74.0,16.0,8
24574,6.0,38.0,28.0,52.0,24.0,14.0,17
24575,6.0,38.0,28.0,52.0,24.0,10.0,6
26532,44.0,70.0,70.0,30.0,74.0,10.0,8
24576,6.0,38.0,28.0,52.0,24.0,10.0,6
62903,22.0,68.0,96.0,70.0,4.0,10.0,6
24577,6.0,38.0,28.0,52.0,24.0,1.0,14
24578,6.0,38.0,28.0,52.0,24.0,3.0,10
24579,6.0,38.0,28.0,52.0,24.0,15.0,8
24580,6.0,38.0,28.0,52.0,24.0,10.0,6
24581,6.0,38.0,28.0,52.0,24.0,0.0,1
24582,6.0,38.0,28.0,52.0,24.0,3.0,10
24583,6.0,38.0,28.0,52.0,24.0,11.0,11
24587,6.0,38.0,28.0,52.0,24.0,2.0,17
24619,6.0,38.0,28.0,52.0,24.0,3.0,10
24620,6.0,38.0,28.0,52.0,24.0,16.0,11
68370,88.0,0.0,48.0,10.0,48.0,16.0,10
68371,88.0,0.0,48.0,10.0,48.0,3.0,9
68372,88.0,0.0,48.0,10.0,48.0,2.0,11
24588,6.0,38.0,28.0,52.0,24.0,2.0,17
24589,6.0,38.0,28.0,52.0,24.0,3.0,10
24590,6.0,38.0,28.0,52.0,24.0,10.0,6
24591,6.0,38.0,28.0,52.0,24.0,3.0,10
24592,6.0,38.0,28.0,52.0,24.0,3.0,10
24593,6.0,38.0,28.0,52.0,24.0,11.0,11
24594,6.0,38.0,28.0,52.0,24.0,10.0,6
24595,6.0,38.0,28.0,52.0,24.0,3.0,10
24596,6.0,38.0,28.0,52.0,24.0,11.0,11
24597,6.0,38.0,28.0,52.0,24.0,11.0,11
24598,6.0,38.0,28.0,52.0,24.0,4.0,4
51691,18.0,36.0,80.0,54.0,36.0,4.0,9
24599,6.0,38.0,28.0,52.0,24.0,3.0,10
24600,6.0,38.0,28.0,52.0,24.0,19.0,3
51059,40.0,84.0,92.0,62.0,12.0,19.0,12
51060,40.0,84.0,92.0,62.0,12.0,3.0,13
24601,6.0,38.0,28.0,52.0,24.0,3.0,10
24602,6.0,38.0,28.0,52.0,24.0,6.0,15
24603,6.0,38.0,28.0,52.0,24.0,14.0,17
49485,80.0,16.0,82.0,90.0,64.0,14.0,7
49486,80.0,16.0,82.0,90.0,64.0,6.0,8
49488,80.0,16.0,82.0,90.0,64.0,3.0,16
61839,60.0,70.0,92.0,98.0,62.0,14.0,4
61840,60.0,70.0,92.0,98.0,62.0,3.0,14
61860,60.0,70.0,92.0,98.0,62.0,6.0,14
24604,6.0,38.0,28.0,52.0,24.0,11.0,11
24605,6.0,38.0,28.0,52.0,24.0,3.0,10
24606,6.0,38.0,28.0,52.0,24.0,13.0,14
47116,46.0,20.0,58.0,34.0,66.0,3.0,9
47127,46.0,20.0,58.0,34.0,66.0,13.0,11
24607,6.0,38.0,28.0,52.0,24.0,6.0,15
24608,6.0,38.0,28.0,52.0,24.0,10.0,6
24609,6.0,38.0,28.0,52.0,24.0,15.0,8
24610,6.0,38.0,28.0,52.0,24.0,11.0,11
24611,6.0,38.0,28.0,52.0,24.0,4.0,4
24612,6.0,38.0,28.0,52.0,24.0,16.0,11
24613,6.0,38.0,28.0,52.0,24.0,18.0,4
24614,6.0,38.0,28.0,52.0,24.0,16.0,11
24648,6.0,38.0,28.0,52.0,24.0,3.0,10
24615,6.0,38.0,28.0,52.0,24.0,10.0,6
24616,6.0,38.0,28.0,52.0,24.0,11.0,11
24617,6.0,38.0,28.0,52.0,24.0,7.0,3
24618,6.0,38.0,28.0,52.0,24.0,3.0,10
24621,6.0,38.0,28.0,52.0,24.0,10.0,6
24622,6.0,38.0,28.0,52.0,24.0,11.0,11
24623,6.0,38.0,28.0,52.0,24.0,0.0,1
24624,6.0,38.0,28.0,52.0,24.0,3.0,10
24625,6.0,38.0,28.0,52.0,24.0,18.0,4
24626,6.0,38.0,28.0,52.0,24.0,14.0,17
24627,6.0,38.0,28.0,52.0,24.0,8.0,12
24628,6.0,38.0,28.0,52.0,24.0,16.0,11
24629,6.0,38.0,28.0,52.0,24.0,12.0,5
31604,88.0,40.0,46.0,20.0,20.0,12.0,12
24630,6.0,38.0,28.0,52.0,24.0,0.0,1
24631,6.0,38.0,28.0,52.0,24.0,3.0,10
24633,6.0,38.0,28.0,52.0,24.0,8.0,12
24632,6.0,38.0,28.0,52.0,24.0,3.0,10
40214,56.0,2.0,8.0,2.0,30.0,3.0,6
24634,6.0,38.0,28.0,52.0,24.0,4.0,4
24635,6.0,38.0,28.0,52.0,24.0,16.0,11
24647,6.0,38.0,28.0,52.0,24.0,2.0,17
24636,6.0,38.0,28.0,52.0,24.0,3.0,10
24637,6.0,38.0,28.0,52.0,24.0,3.0,10
24638,6.0,38.0,28.0,52.0,24.0,3.0,10
24639,6.0,38.0,28.0,52.0,24.0,3.0,10
24640,6.0,38.0,28.0,52.0,24.0,11.0,11
24641,6.0,38.0,28.0,52.0,24.0,19.0,3
24642,6.0,38.0,28.0,52.0,24.0,13.0,14
49984,74.0,8.0,76.0,12.0,58.0,13.0,13
24643,6.0,38.0,28.0,52.0,24.0,3.0,10
24644,6.0,38.0,28.0,52.0,24.0,3.0,10
24645,6.0,38.0,28.0,52.0,24.0,11.0,11
24646,6.0,38.0,28.0,52.0,24.0,11.0,11
24649,6.0,38.0,28.0,52.0,24.0,2.0,17
24775,6.0,38.0,28.0,52.0,24.0,9.0,12
24650,6.0,38.0,28.0,52.0,24.0,8.0,12
24713,6.0,38.0,28.0,52.0,24.0,10.0,6
53662,62.0,88.0,90.0,8.0,40.0,10.0,6
53670,62.0,88.0,90.0,8.0,40.0,8.0,13
24651,6.0,38.0,28.0,52.0,24.0,2.0,17
